Subject.Id,Contact.ID,cat,svy_contact,empstatus,jailprison,close,baseline_flag,dup,reinstall_flag1,reinstall_flag2,phonesurvey,Total number of calls,Total duration of calls,Total incoming calls,Total outgoing calls,Total number of missed calls,"Total number of incoming calls, excluding missed",Proportion of incoming calls answered,"0 to 1, =1 perfect reciprocity",Proportion of calls incoming,Duration of incoming calls,Duration of outgoing calls,Total number of night calls,Any night call,Number of incoming calls at night,Number of outgoing calls at night,Any night incoming call,Any night outgoing call,Min days between calls,Max days between calls,Total number of texts,Any night text,Number of texts at night,Min days between texts,Max days between texts
1101,a0000022d93120932020749,No phone survey,,,,,,,0,0,0,2,71,0,2,0,0,0,0,0,0,71,1,1,0,1,0,1,1,1,5,0,0,,
1101,a0000022d93120951872027,No phone survey,,,,,,,0,0,0,162,9849,34,128,9,25,0.735294104,0.419753075,0.209876537,2305,7544,2,1,7,58,1,1,1,8,40,1,20,1,14
1101,a0000022d9b84a-192404637,No phone survey,,,,,,,0,0,0,29,2495,3,26,0,3,1,0.206896544,0.103448279,1559,936,1,1,0,18,0,1,1,1,33,1,27,1,1
1101,a0000022d9b84a-703900406,Phone survey,Person,Working Formally,0,100,1,0,0,0,1,21,1128,9,12,0,9,1,0.857142866,0.428571433,159,969,2,1,5,9,1,1,1,1,23,1,13,1,1
1101,a0000022d9b84a-774539598,No phone survey,,,,,,,0,0,0,7,275,7,0,0,7,1,0,1,275,0,1,1,1,0,1,0,1,2,31,1,5,1,1
1101,a0000022d9b84a-94041790,No phone survey,,,,,,,0,0,0,24,783,15,9,4,11,0.733333349,0.75,0.625,498,285,2,1,6,6,1,1,1,1,4,0,0,,
1101,a0000022d9b84a1032323094,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,1,36,1,2
1101,a0000022d9b84a110229509,No phone survey,,,,,,,0,0,0,31,1421,14,17,4,10,0.714285731,0.90322578,0.45161289,951,470,2,1,5,2,1,1,1,1,10,1,1,1,1
1101,a0000022d9b84a1290950820,Phone survey,Person,Working Formally,0,100,1,0,0,0,1,3,193,1,2,0,1,1,0.666666687,0.333333343,143,50,1,1,1,0,1,0,1,1,34,1,20,1,1
1101,a0000022d9b84a156148919,No phone survey,,,,,,,0,0,0,25,3203,2,23,0,2,1,0.159999967,0.079999998,145,3058,2,1,1,7,1,1,1,1,2,1,1,1,1
1101,a0000022d9b84a1668943984,Phone survey,Person,Working Formally,0,100,1,1,0,0,1,19,1496,8,11,3,5,0.625,0.842105269,0.421052635,828,668,2,1,8,10,1,1,1,1,52,1,14,1,1
1101,a0000022d9b84a1801018596,Phone survey,Person,Working Formally,0,100,1,1,0,0,1,22,4423,5,17,0,5,1,0.454545498,0.227272734,3341,1082,2,1,4,11,1,1,1,1,80,1,32,1,1
1101,a0000022d9b84a1885840786,No phone survey,,,,,,,0,0,0,21,645,16,5,6,10,0.625,0.476190448,0.761904776,160,485,2,1,16,5,1,1,1,1,11,1,11,1,1
1101,a0000022d9b84a1911327944,No phone survey,,,,,,,0,0,0,1,14,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,,,9,0,0,4,4
1101,a0000022d9b84a2141984464,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,
1101,a0000022d9b84a540900872,Phone survey,Person,Working Formally,0,100,1,1,0,0,1,4,211,4,0,0,4,1,0,1,211,0,0,0,0,0,0,0,,,5,0,0,,
1101,a0000022d9b84a665074297,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,1,1
1102,a0000022ab53cf-1373899313,Phone survey,Person,Working Formally,0,100,0,0,0,0,1,57,14055,34,23,10,24,0.70588237,0.807017565,0.596491218,6130,7925,2,1,3,1,1,1,1,21,88,0,0,1,27
1102,a0000022ab53cf-2048985174,Phone survey,Person,Not Working,,25,0,0,0,0,1,5,144,3,2,1,2,0.666666687,0.799999952,0.600000024,83,61,2,1,1,1,1,1,1,1,13,1,7,1,31
1102,a0000022ab53cf-447364383,Phone survey,Business - other,,,,0,0,0,0,1,3,259,0,3,0,0,0,0,0,0,259,0,0,0,0,0,0,7,27,35,0,0,1,9
1102,a0000022ab53cf1639310392,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,1,1,13
1102,a0000022ab53cf2061489489,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,
1102,a0000022ab53cf223050289,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
1102,a0000022ab53cf645419535,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,1,37,1,10
1103,a0000022ab702e-1200302971,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
1103,a0000022ab702e-1228141082,Phone survey,Person,Working Formally,0,100,1,0,0,0,1,13,2973,6,7,2,4,0.666666687,0.923076928,0.461538464,2738,235,2,1,1,2,1,1,1,2,6,1,1,1,2
1103,a0000022ab702e-1324376218,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,4,1,4
1103,a0000022ab702e-1578045923,Phone survey,Person,Self-employed,,74,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,,,1,0,0,,
1103,a0000022ab702e-1623949693,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,4,1,5
1103,a0000022ab702e-1627969671,Phone survey,Person,Working Formally,0,80,1,0,0,0,1,41,2356,13,28,2,11,0.846153855,0.634146333,0.317073166,353,2003,2,1,6,19,1,1,1,2,7,1,5,1,1
1103,a0000022ab702e-1865023092,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,
1103,a0000022ab702e-1989096339,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,2,1,8
1103,a0000022ab702e-341170154,Phone survey,Person,Working Formally,1,80,1,0,0,0,1,2,68,0,2,0,0,0,0,0,0,68,1,1,0,1,0,1,,,1,0,0,,
1103,a0000022ab702e-353009527,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
1103,a0000022ab702e-477082774,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,5,1,3
1103,a0000022ab702e-53436052,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,2,1,8
1103,a0000022ab702e-656376173,Phone survey,Person,Not Working,0,100,1,0,0,0,1,23,4273,8,15,0,8,1,0.695652187,0.347826093,3947,326,2,1,2,5,1,1,1,5,3,0,0,8,8
1103,a0000022ab702e-702867653,No phone survey,,,,,,,0,0,0,3,108,0,3,0,0,0,0,0,0,108,1,1,0,1,0,1,,,1,0,0,,
1103,a0000022ab702e-720653099,Phone survey,Person,Working Formally,1,80,1,0,0,0,1,2,418,1,1,0,1,1,1,0.5,107,311,2,1,1,1,1,1,4,4,3,0,0,,
1103,a0000022ab702e-752479220,Phone survey,Person,Self-employed,0,71,0,0,0,0,1,9,3321,1,8,0,1,1,0.222222209,0.111111112,113,3208,1,1,0,2,0,1,1,6,6,1,5,7,7
1103,a0000022ab702e-776656249,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,,
1103,a0000022ab702e-805371628,No phone survey,,,,,,,0,0,0,31,2523,14,17,5,9,0.642857134,0.90322578,0.45161289,1151,1372,2,1,8,14,1,1,1,6,3,1,1,1,1
1103,a0000022ab702e-900729496,Phone survey,Person,Self-employed,,75,0,1,0,0,1,1,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,,,8,1,2,1,7
1103,a0000022ab702e-904642088,No phone survey,,,,,,,0,0,0,5,292,2,3,0,2,1,0.800000012,0.400000006,173,119,1,1,2,0,1,0,1,7,2,0,0,,
1103,a0000022ab702e1034930791,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,3,1,4
1103,a0000022ab702e1093369391,Phone survey,Person,Working Formally,1,80,1,0,0,0,1,30,1145,5,25,0,5,1,0.333333373,0.166666672,175,970,2,1,5,7,1,1,1,4,23,1,7,1,3
1103,a0000022ab702e1151810267,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,
1103,a0000022ab702e1159004038,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
1103,a0000022ab702e1350397343,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,
1103,a0000022ab702e1458577513,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,6,1,5
1103,a0000022ab702e1582650760,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,,
1103,a0000022ab702e158990743,No phone survey,,,,,,,0,0,0,42,3788,19,23,5,14,0.736842096,0.90476191,0.452380955,1902,1886,2,1,6,8,1,1,1,2,26,1,14,1,6
1103,a0000022ab702e1663241091,No phone survey,,,,,,,0,0,0,5,190,1,4,0,1,1,0.399999976,0.200000003,37,153,1,1,0,1,0,1,1,8,2,0,0,6,6
1103,a0000022ab702e1697011827,Phone survey,Person,Not Working,0,100,1,0,0,0,1,14,1465,8,6,1,7,0.875,0.857142806,0.571428597,891,574,2,1,6,5,1,1,1,4,1,0,0,,
1103,a0000022ab702e1780482275,No phone survey,,,,,,,0,0,0,18,912,1,17,1,0,0,0.111111104,0.055555556,0,912,2,1,1,5,1,1,1,5,3,1,2,7,7
1103,a0000022ab702e1844972751,No phone survey,,,,,,,0,0,0,12,743,0,12,0,0,0,0,0,0,743,1,1,0,2,0,1,1,6,15,0,0,1,7
1103,a0000022ab702e1882224235,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,5,1,2
1103,a0000022ab702e2006297482,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,4,4
1103,a0000022ab702e277403742,Phone survey,Person,,,0,0,0,0,0,1,6,89,1,5,0,1,1,0.333333373,0.166666672,3,86,1,1,0,4,0,1,1,1,3,0,0,,
1103,a0000022ab702e322636109,No phone survey,,,,,,,0,0,0,4,537,3,1,0,3,1,0.5,0.75,513,24,1,1,2,0,1,0,3,3,2,0,0,,
1103,a0000022ab702e58859327,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,
1103,a0000022ab702e611284069,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,3,1,3
1103,a0000022ab702e616330295,Phone survey,Person,Not Working,0,100,1,1,0,0,1,7,1451,2,5,0,2,1,0.571428597,0.285714298,457,994,1,1,0,2,0,1,1,5,1,0,0,,
1103,a0000022ab702e668970235,No phone survey,,,,,,,0,0,0,42,12507,13,29,1,12,0.923076928,0.619047642,0.309523821,8469,4038,2,1,4,14,1,1,1,5,5,0,0,1,2
1103,a0000022ab702e70637195,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,2,1,2
1103,a0000022ab702e718397426,Phone survey,Person,Working Formally,1,80,1,1,0,0,1,12,773,0,12,0,0,0,0,0,0,773,1,1,0,11,0,1,1,5,1,1,1,,
1103,a0000022ab702e735357316,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
1103,a0000022ab702e801622059,Phone survey,Person,Working Informally,1,100,0,0,0,0,1,4,146,1,3,1,0,0,0.5,0.25,0,146,2,1,1,2,1,1,2,5,1,1,1,,
1103,a0000022ab702e948569206,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,
1103,a0000022d8920d-1012352749,No phone survey,,,,,,,0,0,0,32,4538,11,21,2,9,0.818181813,0.6875,0.34375,1853,2685,2,1,6,10,1,1,1,2,50,1,15,1,8
1103,a0000022d8920d-1076229724,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,
1103,a0000022d8920d-1236199546,No phone survey,,,,,,,0,0,0,406,20453,102,304,35,67,0.656862736,0.502463043,0.251231521,8940,11513,2,1,32,84,1,1,1,3,7,1,3,2,14
1103,a0000022d8920d-1289672204,Phone survey,Person,Not Working,0,100,1,0,0,0,1,3,78,0,3,0,0,0,0,0,0,78,1,1,0,2,0,1,1,1,10,1,6,1,4
1103,a0000022d8920d-1324376218,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,35,35
1103,a0000022d8920d-1458197573,Phone survey,Person,Not Working,0,100,1,0,0,0,1,1,11,0,1,0,0,0,0,0,0,11,1,1,0,1,0,1,,,1,1,1,,
1103,a0000022d8920d-1466949476,No phone survey,,,,,,,0,0,0,2,766,1,1,0,1,1,1,0.5,739,27,0,0,0,0,0,0,,,1,0,0,,
1103,a0000022d8920d-1499876446,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
1103,a0000022d8920d-1623949693,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,36,36
1103,a0000022d8920d-1627969671,No phone survey,,,,,,,0,0,0,162,11776,64,98,24,40,0.625,0.790123463,0.395061731,4387,7389,2,1,22,40,1,1,1,6,10,1,3,1,26
1103,a0000022d8920d-1795708271,No phone survey,,,,,,,0,0,0,8,346,6,2,2,4,0.666666687,0.5,0.75,138,208,2,1,4,1,1,1,1,1,16,1,13,1,1
1103,a0000022d8920d-1891598565,Phone survey,Person,Not Working,0,100,1,0,0,0,1,4,168,0,4,0,0,0,0,0,0,168,0,0,0,0,0,0,4,5,4,1,3,28,28
1103,a0000022d8920d-1940563876,No phone survey,,,,,,,0,0,0,123,42733,42,81,9,33,0.785714269,0.682926834,0.341463417,26961,15772,2,1,22,55,1,1,1,6,305,1,86,1,3
1103,a0000022d8920d-1950111965,Phone survey,Person,Not Working,0,100,1,1,0,0,1,46,3312,8,38,2,6,0.75,0.347826123,0.173913047,447,2865,2,1,4,15,1,1,1,14,2,1,1,,
1103,a0000022d8920d-1962013929,Phone survey,Person,Not Working,0,100,1,0,0,0,1,482,43137,225,257,65,160,0.711111128,0.933609962,0.466804981,24535,18602,2,1,80,127,1,1,1,1,17,1,9,1,7
1103,a0000022d8920d-1964998822,No phone survey,,,,,,,0,0,0,6,105,2,4,0,2,1,0.666666687,0.333333343,24,81,1,1,0,3,0,1,,,1,1,1,,
1103,a0000022d8920d-1989096339,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,1,4,1,4
1103,a0000022d8920d-2007048679,No phone survey,,,,,,,0,0,0,45,2396,14,31,3,11,0.785714269,0.622222245,0.311111122,1082,1314,2,1,9,18,1,1,1,27,2,1,1,37,37
1103,a0000022d8920d-206935021,Phone survey,Person,Working Formally,1,80,1,0,0,0,1,33,2657,7,26,2,5,0.714285731,0.424242437,0.212121218,568,2089,2,1,1,8,1,1,1,14,9,1,3,2,18
1103,a0000022d8920d-253926065,Phone survey,Person,Not Working,0,100,1,0,0,0,1,43,2435,29,14,9,20,0.689655185,0.651162744,0.674418628,1760,675,2,1,10,3,1,1,1,6,3,0,0,1,1
1103,a0000022d8920d-262218265,Phone survey,Person,Not Working,0,100,1,0,0,0,1,20,1030,1,19,0,1,1,0.100000024,0.050000001,48,982,2,1,1,11,1,1,1,5,1,0,0,,
1103,a0000022d8920d-403808910,No phone survey,,,,,,,0,0,0,14,662,6,8,0,6,1,0.857142866,0.428571433,261,401,1,1,0,2,0,1,2,33,1,0,0,,
1103,a0000022d8920d-416519742,Phone survey,,,,,0,0,0,0,1,102,5868,38,64,6,32,0.842105269,0.745098054,0.372549027,3039,2829,2,1,13,17,1,1,1,23,3,1,1,3,60
1103,a0000022d8920d-431781960,No phone survey,,,,,,,0,0,0,26,7667,3,23,1,2,0.666666687,0.230769217,0.115384616,44,7623,2,1,1,13,1,1,1,9,81,1,27,1,15
1103,a0000022d8920d-477082774,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,35,35
1103,a0000022d8920d-496650151,No phone survey,,,,,,,0,0,0,5,25,4,1,4,0,0,0.399999976,0.800000012,0,25,0,0,0,0,0,0,,,1,0,0,,
1103,a0000022d8920d-507052229,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,2,1,6
1103,a0000022d8920d-531918230,Phone survey,Person,Not Working,0,100,1,0,0,0,1,1,13,1,0,0,1,1,0,1,13,0,0,0,0,0,0,0,,,1,0,0,,
1103,a0000022d8920d-53436052,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
1103,a0000022d8920d-656376173,Phone survey,Person,Not Working,0,100,1,1,0,0,1,10,1091,4,6,0,4,1,0.800000012,0.400000006,547,544,2,1,2,1,1,1,11,20,1,0,0,,
1103,a0000022d8920d-662962599,No phone survey,,,,,,,0,0,0,17,1828,5,12,0,5,1,0.588235319,0.294117659,612,1216,2,1,1,3,1,1,1,4,93,1,3,1,5
1103,a0000022d8920d-702867653,No phone survey,,,,,,,0,0,0,5,136,0,5,0,0,0,0,0,0,136,1,1,0,5,0,1,,,1,1,1,,
1103,a0000022d8920d-706529633,No phone survey,,,,,,,0,0,0,26,1518,13,13,3,10,0.769230783,1,0.5,653,865,2,1,4,4,1,1,1,24,12,1,1,4,18
1103,a0000022d8920d-720653099,No phone survey,,,,,,,0,0,0,21,3290,4,17,1,3,0.75,0.380952358,0.190476194,630,2660,2,1,3,8,1,1,1,20,2,1,1,16,16
1103,a0000022d8920d-752479220,Phone survey,Person,,,82,0,0,0,0,1,5,198,0,5,0,0,0,0,0,0,198,1,1,0,1,0,1,2,3,17,1,5,2,14
1103,a0000022d8920d-773296609,No phone survey,,,,,,,0,0,0,2,45,0,2,0,0,0,0,0,0,45,0,0,0,0,0,0,29,29,6,1,5,1,1
1103,a0000022d8920d-805371628,No phone survey,,,,,,,0,0,0,91,5151,22,69,6,16,0.727272749,0.483516455,0.241758242,1684,3467,2,1,16,55,1,1,1,8,15,1,10,1,6
1103,a0000022d8920d-900729496,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
1103,a0000022d8920d-904642088,Phone survey,Person,,0,87,0,0,0,0,1,70,14388,42,28,16,26,0.619047642,0.799999952,0.600000024,11431,2957,2,1,11,9,1,1,1,22,17,0,0,2,17
1103,a0000022d8920d-934918769,No phone survey,,,,,,,0,0,0,34,1796,13,21,8,5,0.384615391,0.764705896,0.382352948,1304,492,1,1,0,2,0,1,1,17,3,0,0,,
1103,a0000022d8920d-93683712,Phone survey,Person,Not Working,0,100,1,0,0,0,1,2,288,2,0,0,2,1,0,1,288,0,1,1,1,0,1,0,12,12,1,0,0,,
1103,a0000022d8920d-952584839,No phone survey,,,,,,,0,0,0,24,1481,4,20,0,4,1,0.333333373,0.166666672,583,898,2,1,1,8,1,1,1,8,2,0,0,,
1103,a0000022d8920d1034930791,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,
1103,a0000022d8920d1040018875,No phone survey,,,,,,,0,0,0,105,4492,17,88,2,15,0.882352948,0.323809505,0.161904767,655,3837,2,1,14,78,1,1,1,17,7,1,7,1,10
1103,a0000022d8920d1093369391,No phone survey,,,,,,,0,0,0,29,1081,3,26,1,2,0.666666687,0.206896544,0.103448279,114,967,1,1,0,21,0,1,1,33,36,1,23,1,12
1103,a0000022d8920d1151810267,Phone survey,Person,Not Working,0,100,1,0,0,0,1,3,402,1,2,0,1,1,0.666666687,0.333333343,1,401,2,1,1,2,1,1,,,4,1,1,2,2
1103,a0000022d8920d1283077285,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
1103,a0000022d8920d1350397343,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,4,9
1103,a0000022d8920d1433620626,Phone survey,Person,Not Working,0,100,1,1,0,0,1,2,22,1,1,0,1,1,1,0.5,2,20,1,1,1,0,1,0,1,1,1,0,0,,
1103,a0000022d8920d1438274916,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,1,53,1,7
1103,a0000022d8920d1458577513,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,64,64
1103,a0000022d8920d1492587221,Phone survey,Person,Not Working,0,100,1,0,0,0,1,8,465,6,2,2,4,0.666666687,0.5,0.75,412,53,2,1,6,2,1,1,,,11,1,4,2,2
1103,a0000022d8920d1543712291,No phone survey,,,,,,,0,0,0,212,15103,122,90,40,82,0.672131121,0.849056602,0.575471699,7796,7307,2,1,35,49,1,1,1,16,85,1,51,1,19
1103,a0000022d8920d1551351356,Phone survey,Person,Working Formally,1,80,1,0,0,0,1,30,2206,5,25,2,3,0.600000024,0.333333373,0.166666672,144,2062,2,1,5,20,1,1,1,15,12,1,4,1,16
1103,a0000022d8920d1568773678,Phone survey,Person,Working Formally,1,77,0,1,0,0,1,2,524,1,1,0,1,1,1,0.5,492,32,2,1,1,1,1,1,,,1,0,0,,
1103,a0000022d8920d158990743,Phone survey,Person,Working Formally,0,100,1,0,0,0,1,47,3172,20,27,8,12,0.600000024,0.851063848,0.425531924,1985,1187,2,1,12,17,1,1,1,35,14,1,6,1,21
1103,a0000022d8920d162879106,Phone survey,Person,,,80,0,1,0,0,1,77,34725,49,28,11,38,0.775510192,0.727272749,0.636363626,23202,11523,2,1,5,8,1,1,1,9,2,1,1,34,34
1103,a0000022d8920d1663241091,Phone survey,Person,Working Formally,1,80,1,1,0,0,1,28,1125,4,24,2,2,0.5,0.285714269,0.142857149,248,877,2,1,3,17,1,1,1,14,3,1,1,19,19
1103,a0000022d8920d1663986207,Phone survey,Person,,,64,0,0,0,0,1,65,2961,7,58,1,6,0.857142866,0.215384603,0.107692309,683,2278,2,1,4,34,1,1,1,13,3,1,1,14,38
1103,a0000022d8920d1697011827,Phone survey,Person,Working Formally,1,80,1,0,0,0,1,191,11012,89,102,29,60,0.674157321,0.931937158,0.465968579,5505,5507,2,1,78,88,1,1,1,6,12,1,5,1,19
1103,a0000022d8920d1751951713,Phone survey,Person,Not Working,0,100,1,0,0,0,1,6,1476,1,5,0,1,1,0.333333373,0.166666672,2,1474,2,1,1,2,1,1,1,9,19,1,6,1,5
1103,a0000022d8920d1780482275,No phone survey,,,,,,,0,0,0,107,7419,29,78,15,14,0.482758611,0.542056084,0.271028042,1617,5802,2,1,19,46,1,1,1,10,5,1,3,2,47
1103,a0000022d8920d1843981554,Phone survey,Person,Not Working,0,100,1,0,0,0,1,5,119,1,4,0,1,1,0.399999976,0.200000003,53,66,1,1,0,3,0,1,2,2,2,0,0,,
1103,a0000022d8920d1844972751,Phone survey,Business - work or search related,,,,0,0,0,0,1,13,409,0,13,0,0,0,0,0,0,409,1,1,0,3,0,1,1,19,51,0,0,1,7
1103,a0000022d8920d1882224235,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,
1103,a0000022d8920d1923197338,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,,
1103,a0000022d8920d1958379745,Phone survey,Person,Not Working,0,100,1,0,0,0,1,9,295,2,7,1,1,0.5,0.444444418,0.222222224,54,241,0,0,0,0,0,0,,,2,0,0,,
1103,a0000022d8920d197210015,No phone survey,,,,,,,0,0,0,2,104,0,2,0,0,0,0,0,0,104,1,1,0,1,0,1,,,4,1,1,,
1103,a0000022d8920d2083862137,No phone survey,,,,,,,0,0,0,3,310,1,2,0,1,1,0.666666687,0.333333343,262,48,1,1,0,2,0,1,1,6,6,1,5,1,7
1103,a0000022d8920d2102771986,No phone survey,,,,,,,0,0,0,20,1014,2,18,0,2,1,0.199999988,0.100000001,220,794,1,1,0,9,0,1,1,12,4,1,2,13,13
1103,a0000022d8920d223612617,No phone survey,,,,,,,0,0,0,13,703,3,10,2,1,0.333333343,0.461538434,0.230769232,296,407,2,1,1,3,1,1,1,34,4,1,4,44,44
1103,a0000022d8920d22890512,Phone survey,Person,Not Working,0,100,1,0,0,0,1,152,8702,72,80,9,63,0.875,0.947368443,0.473684222,4672,4030,2,1,17,21,1,1,1,7,3,1,3,4,5
1103,a0000022d8920d268441976,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,
1103,a0000022d8920d277403742,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,
1103,a0000022d8920d322636109,Phone survey,Person,Working Formally,1,80,1,0,0,0,1,8,917,4,4,0,4,1,1,0.5,515,402,2,1,2,2,1,1,1,2,3,1,1,1,1
1103,a0000022d8920d32847966,No phone survey,,,,,,,0,0,0,61,3056,28,33,9,19,0.678571403,0.918032765,0.459016383,1433,1623,2,1,11,7,1,1,1,9,3,1,1,3,3
1103,a0000022d8920d34782091,Phone survey,Person,Not Working,0,100,1,1,0,0,1,36,3785,22,14,0,22,1,0.777777791,0.611111104,2759,1026,2,1,2,1,1,1,1,10,1,0,0,,
1103,a0000022d8920d391776257,Phone survey,Person,Working Formally,1,80,1,0,0,0,1,51,3126,21,30,5,16,0.761904776,0.823529422,0.411764711,986,2140,2,1,20,25,1,1,1,8,8,1,5,8,24
1103,a0000022d8920d512076607,No phone survey,,,,,,,0,0,0,111,42855,38,73,12,26,0.684210539,0.684684694,0.342342347,12917,29938,2,1,19,25,1,1,1,4,138,1,45,1,5
1103,a0000022d8920d537441127,Phone survey,Person,Not Working,0,100,1,0,0,0,1,19,531,4,15,2,2,0.5,0.421052635,0.210526317,129,402,2,1,2,12,1,1,1,2,129,1,70,1,1
1103,a0000022d8920d611284069,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,37,37
1103,a0000022d8920d616330295,Phone survey,Person,Working Formally,1,80,1,1,0,0,1,12,1334,5,7,0,5,1,0.833333313,0.416666657,771,563,1,1,1,0,1,0,1,17,2,1,1,33,33
1103,a0000022d8920d626620373,Phone survey,Person,Not Working,0,100,1,0,0,0,1,46,1938,28,18,9,19,0.678571403,0.782608747,0.608695626,1433,505,2,1,10,10,1,1,1,3,3,0,0,,
1103,a0000022d8920d668970235,No phone survey,,,,,,,0,0,0,60,8522,18,42,5,13,0.722222209,0.600000024,0.300000012,4640,3882,2,1,6,17,1,1,1,12,23,1,7,1,25
1103,a0000022d8920d712839736,No phone survey,,,,,,,0,0,0,6,258,1,5,1,0,0,0.333333373,0.166666672,0,258,2,1,1,2,1,1,2,2,3,0,0,,
1103,a0000022d8920d749905497,No phone survey,,,,,,,0,0,0,1,225,0,1,0,0,0,0,0,0,225,0,0,0,0,0,0,,,1,0,0,,
1103,a0000022d8920d777070684,Phone survey,Person,Not Working,0,100,1,0,0,0,1,3,81,3,0,2,1,0.333333343,0,1,81,0,1,1,1,0,1,0,,,12,1,4,,
1103,a0000022d8920d801622059,No phone survey,,,,,,,0,0,0,15,1425,4,11,1,3,0.75,0.533333361,0.266666681,196,1229,2,1,3,8,1,1,1,26,3,1,2,,
1103,a0000022d8920d859430563,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
1103,a0000022d8920d948569206,No phone survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,
1106,a0000022aa8f50-1230482796,Phone survey,Person,Not Working,0,100,0,0,0,0,1,2,181,0,2,0,0,0,0,0,0,181,0,0,0,0,0,0,6,6,35,0,0,1,7
1106,a0000022aa8f50-1362930530,No phone survey,,,,,,,0,0,0,125,9442,55,70,16,39,0.709090889,0.879999995,0.439999998,3485,5957,2,1,31,27,1,1,1,16,126,1,51,1,22
1106,a0000022aa8f50-1540254812,No phone survey,,,,,,,0,0,0,132,9522,36,96,8,28,0.777777791,0.545454562,0.272727281,3505,6017,2,1,10,27,1,1,1,18,42,1,9,1,24
1106,a0000022aa8f50-1622341891,Phone survey,Person,Working Formally,0,100,1,0,0,0,1,49,2025,12,37,4,8,0.666666687,0.489795923,0.244897962,560,1465,2,1,5,17,1,1,1,20,7,1,7,2,2
